gene_id	C1	C2
286887	521	3143
2869	42	58
287	92	442
2870	131	58
2872	782	445
2873	213	80
2874	105	132
2875	23	17
2876	330	82
2877	30	14
2878	654	101
2879	524	190
288	257	587
2882	24	3
2885	317	144
2886	76	64
2887	53	60
2888	20	19
2889	323	235
2890	10	17
2891	11	11
2892	8	22
2893	4	12
2894	15	12
2895	0	0
28951	79	62
28952	60	38
28954	6	0
28955	97	13
28956	61	182
28957	38	14
28958	94	16
28959	38	43
2896	1008	1217
28960	122	45
28962	83	129
28964	306	159
28965	116	123
28966	46	21
28968	1	9
28969	179	122
2897	3	6
28970	51	44
28971	22	22
28972	160	181
28973	150	93
28974	135	22
28976	185	337
28977	59	44
28978	27	21
2898	5	10
28981	31	35
28982	34	18
28983	46	57
28984	102	35
28985	83	28
28986	28	10
28987	126	113
28988	254	225
28989	64	12
2899	1	2
28990	17	16
28991	58	8
28992	49	17
28996	221	271
28998	61	53
28999	24	4
29	406	280
290	75	135
2900	8	5
2901	0	1
29015	110	83
2902	8	0
29028	84	173
2903	15	31
29035	148	191
2904	1	1
2905	1	2
29057	9	0
29058	138	37
2906	5	3
29062	76	50
29063	27	25
29066	133	147
29068	189	145
2907	357	100
29070	29	24
29071	30	15
29072	341	655
29074	83	49
29078	24	34
29079	161	130
2908	298	512
29080	38	70
29081	61	82
29082	94	54
29083	13	13
29085	108	32
29086	130	105
29087	41	63
29088	117	35
29089	14	18
2909	532	430
29090	40	38
29091	25	16
29093	57	35
29094	600	334
29095	53	31
29097	92	86
29098	40	22
29099	111	39
291	93	53
29100	68	13
29101	203	99
29102	138	279
29103	78	96
29104	8	2
29105	83	75
29106	0	0
29107	46	26
29108	140	48
29109	49	41
2911	1	0
29110	65	79
29113	13	9
29114	5	3
29115	147	105
29116	117	70
29117	190	456
29118	0	1
29119	4	2
2912	4	5
29121	7	10
29122	1	1
29123	446	1244
29125	0	0
29126	1	4
29127	101	102
29128	48	34
2913	0	0
2914	0	0
2915	1	0
2916	2	0
2917	0	1
2918	0	0
2919	5	0
292	1071	456
2920	4	2
2921	0	1
2922	3	1
2923	772	1550
2925	0	2
2926	267	264
293	1286	1133
2931	203	147
2932	326	280
2934	3735	5678
2935	385	504
2936	101	266
2937	140	232
2938	2	9
2940	16	39
2941	138	87
2944	0	0
2946	107	285
2947	150	78
2948	45	116
2949	12	30
2950	949	574
2952	0	0
2953	8	25
2954	64	58
2956	149	296
2957	86	169
2958	53	51
2959	99	109
2960	33	31
2961	81	57
2962	222	208
2963	116	69
2965	164	97
2966	13	121
2967	95	46
2968	20	14
2969	993	3616
2971	193	148
2972	106	50
2975	460	775
2976	292	293
29760	64	137
29761	177	255
29763	81	31
29765	0	0
29766	229	192
29767	54	20
2977	20	16
29775	188	72
29777	101	42
2978	1	0
29780	50	72
29781	199	147
29785	15	25
29789	206	239
2979	3	1
29796	138	66
29798	21	8
29799	21	1
29800	65	20
29801	132	46
29802	0	0
29803	282	66
2982	83	50
2983	33	57
2984	9	19
29841	537	364
29842	605	194
29843	63	136
29844	19	7
29850	4	0
29851	0	0
29855	253	118
2986	0	0
2987	636	179
29880	74	90
29881	0	1
29882	120	59
29883	190	123
29886	92	45
29887	18	14
29888	298	241
29889	174	267
29890	456	95
29893	12	28
29894	343	224
29895	1	0
29896	94	96
29899	272	367
2990	142	282
29901	28	16
29902	5	5
29903	47	16
29904	482	328
29906	0	0
29907	73	16
29909	0	1
29911	153	80
29914	68	63
29915	67	89
29916	94	19
29919	76	72
2992	95	69
29920	115	32
29922	8	19
29923	79	4
29924	402	256
29925	36	31
29926	36	37
29927	741	441
29928	67	28
29929	29	93
2993	0	0
29930	0	0
29933	9	1
29934	194	40
29935	0	0
29937	113	62
29940	164	130
29941	36	28
29942	0	0
29943	94	69
29944	3	0
29945	57	120
29946	59	18
29947	0	0
29948	26	12
29949	0	0
2995	71	107
29950	97	10
29951	8	12
29952	247	146
29953	6	11
29954	41	56
29956	203	137
29957	70	93
29958	9	11
29959	481	497
2996	2	0
29960	60	60
29964	13	2
29965	105	15
29966	101	221
29967	62	58
29968	199	218
29969	76	57
2997	153	270
29970	0	7
29974	0	0
29978	142	178
29979	586	474
2998	7	2
29980	15	35
29982	79	28
29984	189	71
29985	53	14
29986	54	14
29988	25	10
29989	4	3
29990	85	86
29991	5	2
29992	8	15
29993	4	2
29994	149	686
29995	114	40
29997	1423	717
29998	77	38
30	176	89
3000	0	0
30000	361	179
30001	120	148
30008	105	175
30009	0	0
3001	0	2
30010	0	0
30011	89	134
30012	0	0
30014	0	0
3002	1	0
3004	0	0
3005	1169	642
3006	31	537
30061	671	924
3007	0	120
3008	2	409
3009	0	183
301	999	1258
3010	0	0
3012	2	253
3013	0	122
3014	95	51
3015	239	103
3017	16	541
3018	0	41
302	4045	5124
3020	1199	603
3021	2616	792
3024	0	33
3026	0	0
3028	200	248
3029	132	146
3030	609	1484
3032	420	705
3033	138	187
3034	144	346
3035	210	257
3036	26	6
3037	16	13
3038	89	20
3039	59	581
3040	118	1370
3043	120	979
3045	0	1
3046	0	0
3047	0	0
3048	1	0
3049	0	0
3050	2	0
3052	72	116
3053	1	11
3054	342	303
3055	16	8
3059	34	34
306	92	78
3060	0	0
3061	0	1
3064	394	567
3065	198	195
3066	250	374
3067	4	35
3068	697	490
3069	1667	2592
307	181	216
3070	10	38
3071	12	36
3073	162	346
3074	264	674
3075	269	1087
3077	18	29
3078	0	3
308	531	939
3081	0	0
30811	56	20
30812	86	3
30813	0	0
30814	2	0
30815	235	44
30816	10	5
30817	23	30
30818	27	0
30819	33	19
3082	4	18
30820	2	0
30827	150	82
3083	0	0
30832	28	17
30833	46	37
30834	50	39
30835	6	26
30836	213	311
30837	163	22
3084	51	53
30844	214	74
30845	131	60
30846	383	188
30848	0	0
30849	133	140
30850	63	9
30851	278	90
3087	16	11
309	262	509
3090	49	10
3091	650	936
3092	123	119
3093	212	48
3094	275	180
3096	175	172
30968	192	231
3097	255	377
3098	753	1611
3099	325	549
31	335	875
310	412	422
3101	1	4
3104	46	33
3105	1600	2712
3106	2220	2718
3107	1930	2487
3108	31	28
3109	27	8
311	424	343
3110	1	1
3111	25	1
3112	3	2
3113	152	156
3115	143	130
3117	66	252
3118	9	31
3119	164	180
312	0	0
3120	41	55
3122	329	272
3123	275	803
3125	50	69
3126	0	1
3127	80	276
313	1	6
3131	230	62
3133	2647	2373
3134	156	207
3135	1	1
314	15	5
3140	95	37
3141	73	84
3142	15	7
3145	44	104
3146	733	869
3148	197	87
3149	76	47
3150	321	648
3151	765	854
3155	67	79
3156	634	714
3157	627	417
3158	53	43
3159	615	420
316	97	242
3161	11	14
3162	169	170
3163	130	41
3164	1797	473
3166	0	0
3167	0	0
3169	45	34
317	34	68
3170	0	0
3171	0	0
3172	0	0
3174	0	1
3175	0	0
3176	70	54
317649	90	51
317662	37	54
317671	5	2
3177	20	9
317701	4	0
317719	2	0
317749	56	42
317761	0	0
317762	329	47
317772	0	19
317781	94	22
3178	2434	5638
318	50	17
3181	998	1285
3182	387	194
3183	763	1542
3184	394	450
3185	539	397
3187	524	1335
3188	165	106
3189	216	279
319	0	0
3190	1602	1705
319089	1	2
3191	642	653
319101	631	662
3192	929	1925
3195	1	0
3196	0	0
3198	7	6
3199	0	4
32	189	333
320	48	9
3200	16	0
3201	5	4
3202	17	8
3203	1	9
3204	31	11
3205	89	20
3206	24	65
3207	4	2
3208	0	0
3209	3	2
321	19	25
3211	2	0
3212	22	5
3213	21	13
3214	8	2
3215	1	0
3216	1	3
3217	16	7
3218	0	0
3219	1	0
322	64	48
3221	19	5
3222	1	1
3223	25	5
3224	2	4
3225	9	7
3226	70	23
3227	30	14
3228	3	1
3229	325	42
323	129	167
3231	2	2
3232	5	0
3233	3	1
3234	14	12
3235	9	1
3236	2	0
3237	0	0
3238	0	0
3239	1	0
324	168	616
3240	1	9
3241	59	24
3242	0	1
3248	142	208
3249	1	1
3250	0	0
3251	37	71
3257	204	180
326	0	1
3263	2	2
326340	5	1
3265	242	171
326624	1	6
326625	82	185
3267	187	189
3268	121	68
3269	62	20
327	225	260
3270	5	9
3274	1	2
3275	307	112
3276	281	233
327657	6	6
328	316	280
3280	708	223
3281	194	92
3283	1	2
3284	0	0
329	127	143
3290	28	47
3291	276	152
3292	21	8
3293	4	7
3294	5	4
3295	326	899
3297	203	121
3298	68	110
3299	45	34
33	11	30
330	23	18
3300	450	142
3301	290	383
3303	397	1905
3304	600	3704
3305	3	11
3306	325	555
3308	342	575
3309	937	703
331	147	320
3310	13	19
3312	1238	2359
3313	705	2102
3315	2976	1993
3316	28	7
332	40	8
3320	1846	3944
3321	537	290
3326	2307	4033
3329	330	800
333	4	5
3336	120	89
3337	477	172
3338	102	24
3339	1134	3276
333926	22	8
333929	0	0
333932	0	139
334	1558	1760
3340	841	476
3344	26	14
3346	0	0
335	0	0
3351	0	1
3352	0	0
3354	0	0
3355	2	1
3357	1	4
3358	0	0
3359	0	3
336	0	0
3361	0	0
3362	0	0
3363	13	2
3364	36	37
337	0	0
3371	617	1022
3373	64	49
3375	1	0
3376	291	629
337867	192	101
337876	8	14
337878	27	15
337879	177	60
337880	2945	1080
337882	139	598
337959	183	102
337963	1	0
337969	0	1
337970	42	120
337971	0	13
337972	88	135
337974	8	1
337975	1	0
337976	1	8
337977	1	1
337978	2	3
338	21	112
3382	62	57
3383	80	41
338321	0	1
338322	34	57
338324	1	0
338328	29	11
338339	1	0
338376	1	0
338382	258	3
338398	0	1
3384	42	17
338440	139	64
338442	54	39
3385	14	7
338557	3	5
338596	22	10
3386	0	0
338645	6	2
338657	21	16
338692	98	48
338699	36	34
338707	25	13
338761	0	2
338773	78	14
338785	38	13
338811	4	0
338872	1	0
338917	1	0
339105	135	21
339122	69	8
339123	191	96
339145	0	0
339175	53	51
339184	0	1
339210	1	2
339221	0	0
339229	68	2
339230	114	39
339231	66	11
339263	39	0
339287	253	146
339318	18	23
339324	66	61
339327	2	8
339344	17	2
339366	8	3
339390	0	1
339398	8	2
3394	15	38
339416	1	0
339448	35	37
339451	21	6
339453	2	0
339456	4	0
339479	5	4
339487	31	41
339488	20	11
339500	26	16
339512	2	0
339541	3	5
339559	11	9
3396	55	51
339665	18	2
3397	434	76
339745	96	97
339761	19	12
339766	0	1
339768	0	0
339778	0	0
3398	231	156
339804	20	16
339829	0	4
339834	3	2
339855	52	17
339862	0	0
339883	3	2
3399	567	106
339965	1	3
339967	0	1
339977	1	0
339983	40	3
34	85	142
3400	552	111
340061	88	33
340075	13	5
340120	0	0
340146	0	0
340152	4	2
340156	11	2
340205	0	0
340252	15	63
340260	0	0
340267	4	15
340273	3	3
340277	13	12
340307	0	45
340348	59	28
340351	0	5
340359	1	1
340371	221	62
340385	20	11
340390	1	1
340393	1	0
340419	6	1
340441	0	0
340481	69	43
340485	28	7
340526	15	5
340527	10	13
340529	0	0
340533	2	16
340542	5	2
340543	0	5
340547	2	1
340554	7	1
340578	0	1
340596	1	0
340654	57	88
340706	70	32
340719	12	0
340745	3	0
340784	0	0
340895	1	8
340990	0	0
341	24	24
341019	0	0
341116	2	0
341208	422	376
341276	0	4
341277	2	5
341346	0	0
341359	0	0
341405	0	0
3416	544	1065
341640	29	118
341676	13	6
3417	218	230
3418	303	588
341880	0	0
341883	0	0
3419	157	114
341947	0	0
3420	221	456
342035	52	30
342096	1	1
3421	101	101
342125	2	1
342132	4	7
342184	180	296
3422	314	170
3423	567	415
342346	2	2
342357	15	20
342371	375	73
3425	44	20
342510	2	0
342527	18	6
342538	0	0
342574	3382	3327
3426	15	35
342618	0	0
342667	312	194
3428	222	339
342850	1	0
342865	0	0
342892	12	34
342897	576	119
342898	2	0
3429	104	57
342908	5	5
342909	5	19
342918	0	0
342926	7	10
342931	0	1
342933	0	1
342945	27	9
342977	1	0
342979	3	1
343	0	0
3430	27	17
343035	0	0
343099	4	18
3431	58	111
343171	0	0
343263	2	1
3433	24	8
3434	34	34
343406	0	0
343413	1	3
343450	0	5
343505	1	6
343521	4	0
343578	68	24
343637	7	1
343641	23	67
3437	34	12
343990	74	37
344	0	4
344148	62	84
344167	0	0
344191	0	0
344387	0	2
3444	0	0
344558	39	20
3447	0	1
344752	74	106
344758	2	0
344787	12	25
344838	0	0
344905	15	23
345	0	0
345062	0	2
345079	13	0
345193	2	0
345222	0	0
345274	44	74
345275	3	3
3454	153	104
345462	8	7
3455	29	21
345557	5	0
345611	0	0
345630	1	0
345643	0	0
345651	57	55
345757	86	14
345778	105	71
345895	1	3
3459	256	293
345930	2	2
3460	134	260
346007	2	12
346157	8	6
346171	0	0
346288	2	1
346389	41	65
346525	0	1
346528	1	26
346562	0	1
346606	0	0
346653	4	1
346689	21	7
347	635	809
347051	0	0
347148	0	0
347168	0	0
347240	16	16
347252	2	1
347273	0	0
347344	32	23
347365	2	2
347404	4	6
347454	1	0
347475	1	2
3475	105	162
347516	2	1
347517	0	0
347527	6	15
347549	0	0
3476	156	102
347688	1	0
347731	0	0
347732	2	1
347733	43	206
347734	142	54
347735	412	180
347736	1	0
347741	20	5
347744	3	0
347853	0	0
347862	183	15
3479	38	44
347902	38	15
348	1233	824
3480	271	406
348013	8	4
348093	15	8
348094	15	8
3481	237	30
348110	208	2
348158	1	0
348174	0	0
348180	36	19
3482	440	772
348235	57	59
348262	141	23
3483	1	0
348303	0	0
348327	12	18
348378	0	0
3484	0	0
348487	5	4
3485	49	16
3486	244	38
348645	5	0
348654	25	34
3487	707	110
348738	1	0
348751	3	0
348793	35	34
3488	1183	167
348801	5	0
348807	0	0
3489	65	42
348938	234	133
348980	0	0
348995	90	68
3490	887	653
349075	13	9
3491	1032	958
349136	2	2
349149	2	7
349334	0	1
349565	43	17
349633	0	0
349667	6	3
35	57	44
350	0	0
3508	103	79
351	2589	6202
3512	0	1
3516	176	143
352909	7	0
352954	23	31
352999	1	0
353	273	222
353088	23	28
353091	1	4
353116	54	46
353131	376	285
353132	401	310
353133	657	428
353134	129	134
353135	228	61
353137	203	77
353139	148	125
353140	288	205
353141	161	109
353144	12	8
353145	20	33
353174	0	1
353189	5	6
353219	0	0
353274	85	90
353288	375	797
353322	63	41
353323	355	693
353324	0	1
353332	353	533
353333	537	646
353345	0	0
353355	3	1
353376	11	2
353497	4	9
353500	58	11
353514	0	0
3543	2	10
3547	0	3
355	21	116
3550	305	577
3551	146	136
3552	6	3
3553	0	2
3554	313	177
3556	107	108
3557	230	196
3559	1	1
3560	41	14
3561	3	4
3563	31	34
3566	133	76
3568	0	0
3569	16	9
357	58	27
3570	86	41
3572	424	578
3574	5	5
3575	8	7
3576	2	1
3577	2	6
3579	1	1
358	986	265
3581	0	8
3586	1	1
3587	15	41
3588	79	92
3589	0	0
359	3	0
3590	60	100
3592	0	2
3594	2	1
3595	7	17
3596	0	0
3597	205	97
3598	0	0
359845	114	32
359948	788	336
36	133	131
360	2415	1564
3600	4	0
360023	39	126
3601	19	12
360200	0	2
360205	0	0
3603	53	53
3604	1	0
3606	184	86
3607	236	62
3608	418	626
3609	755	381
361	0	3
3611	196	305
3612	27	31
3613	320	134
3614	161	201
3615	391	659
3619	81	102
362	644	184
3620	5	1
3621	30	9
3622	37	32
3623	6	1
3624	50	21
3625	269	39
3626	0	0
3627	0	4
3628	66	48
363	4	1
3631	78	43
3632	120	110
3633	77	98
3635	78	88
3636	223	129
3638	405	168
364	54	37
3640	0	0
3641	0	0
3642	0	0
3643	130	316
3645	0	0
3646	754	885
3651	0	0
3652	50	69
3654	487	284
3655	559	1175
3656	31	16
3658	162	198
3659	43	59
366	66	25
3660	78	78
3661	86	30
3662	11	2
3663	41	10
3664	1166	781
3665	37	10
3667	91	101
3669	14	4
367	43	42
3670	5	2
3671	93	17
3672	46	123
3673	378	1057
3674	5	3
3675	369	258
3676	11	20
3678	157	124
3679	215	274
368	8	14
3680	35	128
3681	1	3
3682	22	10
3683	2	5
3684	8	13
3685	343	764
3687	3	24
3688	1128	1686
3689	73	69
369	181	89
3690	25	44
3691	1124	1826
3692	438	162
3693	786	535
3694	103	118
3695	15	17
3696	126	181
3697	0	0
3698	0	0
3699	2	1
37	1062	1275
3700	15	18
3702	1	7
3703	149	305
3704	94	92
3705	206	119
3706	1	0
3707	244	136
3708	110	178
3709	461	1231
3710	852	1051
3712	96	68
3713	1568	1235
3714	334	507
3716	568	787
3717	77	72
3718	3	21
372	458	317
3720	204	204
3725	653	179
3726	2252	297
3727	496	394
3728	6679	5614
373	49	73
3730	53	127
373156	312	190
3732	580	392
3735	363	660
373509	1	0
3736	0	2
3737	3	2
3738	0	2
373863	24	43
3739	0	1
374	74	314
3741	4	1
3742	12	1
374286	6	17
374291	114	98
3743	3	0
374354	48	105
374355	0	0
374378	109	30
374383	25	4
374393	6	18
374395	88	35
374403	1	1
374407	0	0
374454	630	341
374462	0	2
3745	22	8
374569	18	8
3746	4	0
374618	10	29
374654	48	27
374655	206	43
374659	36	12
3747	1	0
374739	6	1
374786	0	3
3748	20	29
374819	29	211
374860	0	0
374864	6	2
374868	69	146
374872	1	1
374875	13	9
374877	0	2
374879	37	23
374882	103	51
374887	7	1
374897	3427	7729
374899	19	5
3749	25	28
374900	20	27
374907	39	20
374918	0	0
374920	47	3
374928	27	36
374946	1	2
374955	0	0
374969	33	9
374977	13	13
374986	79	77
375	981	201
3750	11	4
375033	47	12
375035	19	191
375056	189	271
375057	31	2
375061	94	13
3751	3	6
375189	1	0
375190	11	16
3752	10	46
375248	22	270
375287	20	34
3753	0	3
375316	4	2
375323	0	0
375341	21	7
375346	121	6
375387	9	3
3754	0	0
375444	4	11
375449	397	565
375484	35	56
3755	4	2
375519	1	0
375567	14	5
375593	0	0
3756	5	1
375607	8	0
375611	3	12
375612	0	0
375616	2	10
375686	0	0
3757	0	0
375704	2	1
375743	118	57
375748	69	130
375757	38	26
375775	85	57
375790	479	328
375791	97	17
3758	5	1
3759	12	33
3760	0	0
3761	1	0
3762	7	1
376267	27	11
3763	0	0
3764	17	12
376497	83	46
3765	2	3
3766	0	0
3767	18	6
3768	59	10
3769	2	9
376940	62	112
377	706	160
3770	4	3
377007	6	1
377047	1	0
3772	23	12
3773	1	1
3775	57	24
3776	43	19
377630	0	39
377677	28	20
3777	9	0
3778	16	37
377841	0	0
3779	11	2
378	256	203
3780	0	0
3781	3	3
378108	2	7
3782	3	7
3783	123	37
3784	8	15
3785	0	0
3786	5	7
3787	4	0
378708	10	6
3788	0	1
378884	13	11
378925	2	0
378948	0	0
379	152	85
3790	20	12
3791	81	173
3792	0	0
3795	12	11
3796	111	182
3797	37	25
3798	5	12
3799	786	1401
38	152	246
3800	76	61
3801	280	135
3805	0	0
381	471	198
3814	0	0
3815	241	304
3816	25	8
3817	0	0
3818	0	1
382	530	133
3820	0	7
3821	0	0
3822	0	1
3823	0	0
3824	6	3
3827	0	0
383	269	345
3831	265	389
3832	64	59
3833	49	29
3834	0	0
3835	170	130
3836	236	146
3837	489	802
3838	163	209
3839	175	218
384	30	25
3840	239	296
3841	17	41
3842	261	309
3843	406	567
3845	131	75
3846	11	10
3848	22159	33449
3849	44208	77610
3850	0	1
3851	14	17
3852	28421	78759
3853	5506	34632
3854	3961	23439
3855	304	164
3856	337	379
3857	13	13
3858	57256	51027
3859	0	0
3860	6	2
3861	24127	47431
3866	1535	1411
386617	0	0
386618	4	5
386672	238	789
386674	37	134
386675	462	1212
386676	210	736
386677	346	1211
386678	282	732
386679	439	574
386680	351	1004
386681	148	425
386682	346	910
386683	85	77
386684	2	2
386685	198	577
386724	24	12
3868	3127	7851
387	1178	554
387032	15	16
387082	0	0
387103	14	11
387104	7	6
387119	13	43
3872	7215	14633
387263	112	24
387264	111	266
387266	212	1308
387267	111	333
387273	98	149
387338	56	24
387357	0	1
387496	19	28
3875	224	342
387509	99	7
387521	168	104
387522	0	92
387597	2	1
387640	3	1
387680	264	1944
387694	0	3
387695	49	30
387700	4	1
387707	0	0
387712	1	1
387718	0	1
387723	7	0
387748	0	1
387755	1	1
387758	18	10
387763	104	94
387778	0	0
387787	1	3
387804	3	0
387836	70	116
387837	4	6
387849	0	0
387856	4	0
387882	66	37
387885	8	0
387890	1	0
387893	249	147
387911	4	0
387914	24	7
387921	38	34
387923	0	0
387990	2	0
388	889	134
3880	406	298
388015	0	4
388021	0	0
3881	6124	11357
388112	1	6
388115	102	10
388121	73	14
388125	3	0
388135	26	21
3882	1476	1055
388228	35	9
388272	35	20
388282	0	0
388284	4	3
388289	0	0
3883	706	1396
388323	3	2
388324	3	0
388325	1	0
388327	7	2
388335	20	19
388336	3	0
388341	1	0
388389	0	0
388394	2	0
3884	866	1476
388403	126	25
388407	0	0
388419	0	0
388436	0	0
3885	344	701
388507	16	9
388523	2	4
388524	30	33
388531	2	0
388533	1006	1551
388536	15	11
388552	31	4
388555	25	9
388558	19	138
388559	10	33
388561	29	85
388564	12	4
388566	8	5
388567	39	26
388569	15	11
388581	16	8
388585	50	2
388588	4	1
388591	8	6
388595	0	0
3886	2481	2827
388610	37	1
388611	25	10
388630	24	6
388633	0	0
388646	0	2
388650	30	19
388662	40	12
388677	189	243
388695	24	12
388697	24	672
388698	10448	60909
3887	2627	7297
388722	1	0
388730	3	2
388743	33	48
388753	19	17
388759	1	0
388780	0	0
388789	70	66
388799	0	0
3888	1156	651
388813	0	0
388818	700	120
388849	2	0
388886	47	10
3889	1644	4381
388931	2	0
388939	7	7
388951	0	1
388960	0	0
388962	22	16
388963	6	0
388969	64	5
389	265	193
3890	25	37
389015	10	5
389058	3	1
389072	122	50
389084	44	8
3891	11635	21269
389114	51	21
389118	1	1
389119	29	11
389125	18	7
389136	79	60
389158	1	0
389170	1	0
389177	208	18
389199	2	0
3892	2160	6204
389203	30	5
389206	1	0
389208	15	27
389257	0	0
389289	2	1
389333	6	3
389336	36	22
389337	454	99
389362	38	8
389383	0	0
389384	0	0
389421	0	0
389432	152	29
389434	2	1
3895	690	1232
389524	76	318
389541	211	56
389549	0	0
389558	7	1
389602	0	0
389610	0	0
389643	0	1
389649	0	1
389658	0	0
389668	4	1
389677	38	54
389692	3	0
3897	50	63
389730	1	0
389766	0	0
389792	65	12
389799	0	0
3898	1287	1045
389812	0	0
389813	2	0
389816	20	0
389827	0	0
389831	0	0
389840	0	1
389856	18	5
389857	0	0
3899	32	28
389903	0	0
389941	4	1
39	173	125
390	211	130
390010	1	0
390058	0	1
390063	0	0
390110	2	0
3902	0	1
390201	0	1
390205	5	0
390245	1	1
390259	0	0
3903	39	18
3904	0	0
390441	1	0
390595	3	1
390598	1	2
390616	1	0
390637	0	4
390792	197	146
3908	73	434
3909	280	969
390916	49	37
390927	21	7
390928	37	16
390940	27	9
390980	44	105
390992	0	0
391	115	23
3910	262	750
391002	0	0
391059	48	126
3911	735	364
391123	1759	1618
3912	295	597
3913	619	959
391322	0	0
391356	50	20
3914	618	838
3915	560	658
3916	990	557
391712	0	5
391723	0	0
3918	210	252
392	383	234
3920	543	678
3921	3106	6765
392138	0	1
392188	0	2
392197	1	25
392255	0	0
392465	0	0
392490	1	0
3925	211	122
392617	36	22
392636	0	1
3927	451	126
392862	6	2
3929	6	9
393	30	28
3930	107	212
393046	0	2
3931	23	25
3932	4	2
3934	11	0
3936	80	135
3937	6	34
3938	3	5
3939	2103	3792
394	223	444
3945	444	500
3948	0	0
3949	302	591
395	5	16
3950	0	0
3952	149	40
3953	16	41
3954	198	256
3955	270	76
3956	704	221
3957	0	3
3958	2182	1068
3959	286	101
396	777	359
3960	1	0
3963	90	18
3964	260	123
3965	28	34
397	156	101
3972	2	1
3973	0	1
3975	0	0
3976	26	8
3977	188	280
3978	111	220
398	0	0
3980	67	132
3981	75	132
3982	0	0
3983	1520	1000
3984	73	55
3985	538	228
3987	151	271
3988	144	228
399	1	0
3990	2	1
3991	375	101
3992	178	83
3993	313	103
399473	4	0
399474	21	4
3995	57	56
399512	15	7
3996	213	93
399664	103	35
399665	354	102
399668	28	0
399671	1	11
399687	573	580
399693	1	0
399694	18	8
399726	4	7
3998	202	473
399818	53	32
399823	4	1
399888	16	0
399909	194	158
399947	1	0
399948	1	0
399968	0	0
399979	189	128
40	1	0
400	180	211
4000	2424	3148
400073	7	1
4001	64	91
400224	5	1
400258	25	1
400359	0	1
4004	8	5
400410	2	2
400451	36	10
4005	42	20
400506	47	48
400566	15	22
400569	25	6
400581	0	5
400591	0	0
400629	0	0
400658	1	0
400668	0	0
400673	26	5
4007	47	21
400709	1	1
400713	18	41
400720	14	22
400735	0	0
400745	1	0
400746	0	0
400793	17	4
4008	195	324
400818	61	290
400891	0	0
4009	0	1
400916	83	66
400950	3	1
400954	34	34
400961	74	31
400966	5	9
400986	13	282
